english_sentence,norwegian_sentence,label
"Finnish Ponsse has signed an agreement with Babcock Africa for the distribution and support of Ponsse forest machines , harvester heads , and information systems in South Africa .","Finske Ponsse har inngått en avtale med Babcock Afrika om distribusjon og støtte av Ponsses skogsmaskiner, hogstmaskiner og informasjonssystemer i Sør-Afrika.",2
"The building complex consists of high-quality office and retail space totalling 49,200 square metres , the company said .","Bygningskomplekset består av høy kvalitet kontor og detaljhandel plass totalt 49,200 kvadratmeter , selskapet sa .",1
Other potential clients include public administration organizations investing in utility networks and services .,Andre potensielle kunder inkluderer offentlige administrasjonsorganisasjoner som investerer i nytte nettverk og tjenester.,1
"Neste Oil said that while results from its biomass to 3 liquids demonstration plant , commissioned in June 2009 , have been promising , no decision on a commercial plant has been taken .","Neste Oil sa at mens resultatene fra sin biomasse til 3 væsker demonstrasjonsanlegg, bestilt i juni 2009, har vært lovende, har ingen beslutning om et kommersielt anlegg blitt tatt.",1
Finnish Cargotec 's Kalmar has received a significant order from the US Department of Defense .,Finske Cargotecs Kalmar har fått en betydelig ordre fra USAs forsvarsdepartement.,2
"The effect may remain short-lived , however .",Effekten kan imidlertid forbli kortvarig.,1
"The add-on order contains , among others , control valves and instrumentation as well as complete mill engineering and electrification with Metso drive controls .",Tilleggsordren inneholder blant annet kontrollventiler og instrumentering samt komplett mølleteknikk og elektrifisering med Metso drivkontroller.,1
The veneer and plywood industry in Sweden is quite small despite the raw material resources .,Finér- og kryssfinerindustrien i Sverige er ganske liten til tross for råvareressursene.,1
"Under the agreement , Pfizer has been funding Biotie 's research activities on the PDE10 phosphodiesterase 10 inhibitor program since its start in late 2006 and has the sole authority to develop discovered compounds .",Under avtalen har Pfizer finansiert Bioties forskningsaktiviteter på PDE10 phosphodiesterase 10-hemmerprogrammet siden starten i slutten av 2006 og har den eneste myndighet til å utvikle oppdagede forbindelser.,1
"Nevertheless , the development can not be allowed to ruin the print newspaper , which continues to be Sanoma News ' main medium .","Likevel kan utviklingen ikke få lov til å ødelegge trykkavisen, som fortsetter å være Sanoma News ' viktigste medium.",1
Aspo 's Group structure and business operations are continually developed without any predefined schedules .,Aspo 's Group struktur og virksomhet er kontinuerlig utviklet uten noen forhåndsdefinerte tidsplaner.,1
"According to the company , a decision in the issue will be made in the summer of 2010 , at the earliest , and in the summer of 2011 , at the latest .","I henhold til selskapet, en beslutning i saken vil bli gjort i løpet av sommeren 2010, på det tidligste, og i sommer 2011, senest.",1
Country : ; Germany Sector : Construction-Real Estate ; Machinery-Engineering Target : Caverion GmbH Buyer : YIT Oyj Deal size in USD : 90.3 m Type : Corporate acquisition Status : Agreed,"Land :; Tyskland Sektor : Bygg-eiendom ; Maskiner-Engineering Mål : Caverion GmbH Kjøper : YIT Oyj Deal størrelse i USD : 90,3 m Type : Corporate oppkjøp Status : Agreed",1
Combined net sales in 2006 were $ 27 million and EBITDA was $ 13.7 million .,Kombinert nettosalg i 2006 var $ 27 millioner og EBITDA var $ 13.7 millioner.,1
"According to latest information , Benefon will launch its Twig device on 20 September 2006 .","Ifølge siste informasjon, Benefon vil lansere sin Twig enhet på 20 September 2006 .",1
The organization that is a member of the Russian auto sector union MPRA has become active since Tikkurila acquired Russian paint company Kraski Teks in 2006 .,"Organisasjonen som er medlem av den russiske bilindustrien, MPRA, har blitt aktiv etter at Tikkurila kjøpte det russiske malingselskapet Kraski Teks i 2006.",1
Alfa group will have 43.9 % of voting stock in the new company and Telenor 35.4 % with a free float of 20.7 % .,"Alfa gruppen vil ha 43,9 % av stemmeretten i det nye selskapet og Telenor 35,4 % med en fri flyt på 20,7 %.",1
Cargotec Germany GmbH has been awarded a contract by Stadtverwaltung Mainz for chassis bodies under Open procedure .,Cargotec Germany GmbH har blitt tildelt en kontrakt av Stadtverwaltung Mainz for chassis organer under Open prosedyre .,2
"The corresponding increase in the share capital due to these subscriptions with the warrants , in total EUR 1,860.74 , was registered with the Finnish Trade Register on January 4 , 2008 .","Den tilsvarende økningen i aksjekapitalen på grunn av disse abonnementene, totalt EUR 1,860,74, ble registrert hos det finske handelsregisteret den 4. januar 2008.",1
"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .",I fjerde kvartal 2006 forventer OKO Banks at driftsmiljøet for Banking and Investment Services vil forbli tilsvarende som i januar-september 2006.,1
Loss after taxes amounted to EUR 1.2 mn compared to a loss of 2.6 mn .,Tap etter skatt utgjorde EUR 1.2 mn sammenlignet med et tap på 2.6 mn .,2
"A few months ago , Teva vice chairman Phillip Frost and Marathon Venture Capital Fund TASE : MARA sold Protalix shares .",For noen måneder siden solgte Teva viseformann Phillip Frost og Marathon Venture Capital Fund TASE: MARA Protalix aksjer.,1
"The new apartment block is going up very close to the city center , explained Chairman of the Board of AS YIT Ehitus Priit Sauk .","Den nye boligblokken går opp svært nær sentrum, forklarte styreleder i AS YIT Ehitus Priit Sauk.",1
Bovine slaughtering and cutting at the Kuopio facility will be transferred to the Kauhajoki slaughterhouse .,Bovin slakting og skjæring på Kuopio anlegget vil bli overført til Kauhajoki slakteriet .,1
` By separating side businesses we will be able to faster expand and develop Tapro retail network .,`Ved å skille side virksomheter vil vi være i stand til å raskere utvide og utvikle Tapro detaljhandel nettverk.,2
"EPS from continuing operations came in at 0.30 eur , up from 0.17 .","EPS fra fortsatte operasjoner kom inn på 0.30 eur, opp fra 0.17.",2
"M-real Corporation Stock Exchange Announcement 29 September 2006 at 4.15 p.m. Kyro Corporation and M-real Corporation , a Metsaliitto Group subsidiary , have agreed on an arrangement which gives M-real option to purchase the Kyroskoski natural gas powerplant from Kyro .","M-real Corporation Stock Exchange Kunngjøring 29 september 2006 kl 16.15 Kyro Corporation og M-real Corporation, en Metsaliitto Group datterselskap, har blitt enige om et arrangement som gir M-real muligheten til å kjøpe Kyroskoski naturgass kraftverk fra Kyro .",1
"Net income from life insurance rose to EUR 16.5 mn from EUR 14.0 mn , and net income from non-life insurance to EUR 22.6 mn from EUR 15.2 mn in 2009 .","Netto inntekt fra livsforsikring steg til EUR 16.5 mn fra EUR 14.0 mn , og netto inntekt fra ikke-livsforsikring til EUR 22.6 mn fra EUR 15.2 mn i 2009 .",2
"Via the move , the company aims annual savings of some EUR3m , the main part of which are expected to be realized this year .","Via flyttingen tar selskapet sikte på årlige besparelser på noen EUR3m, hvorav hoveddelen forventes å bli realisert i år.",2
Finnish Rautaruukki has been awarded a contract to supply and install steel superstructures for the Partihallsf+Ârbindelsen bridge in Gothenburg in Sweden .,Finske Rautaruukki har fått kontrakt på levering og installasjon av stålkonstruksjoner til Partihallsf+Ârbindelsen-broen i Göteborg i Sverige.,2
Clothing chain Sepp+ñl+ñ 's net sales increased by 7.0 % to EUR 30.8 mn .,Klær kjeden Sepp+ñl+ñ 's netto salg økte med 7.0% til EUR 30.8 mn .,2
The contracts comprise turnkey orders for RoRo systems for two RoRo-cruise vessels under construction for Viking Line and Tallink .,Kontraktene omfatter nøkkelferdige ordrer for RoRo-systemer for to RoRo-cruise fartøy under bygging for Viking Line og Tallink.,1
The solutions will be used for upgrading the networks of a Russian MSO in 37 different cities in Russia .,Løsningene vil bli brukt til å oppgradere nettverkene til en russisk MSO i 37 forskjellige byer i Russland.,2
The value of the order is EUR 4mn .,Verdien av bestillingen er EUR 4mn .,1
"The copying , republication or redistribution of AFX News Content , including by framing or similar means , is expressly prohibited without the prior written consent of AFX News .","Kopiering, gjengivelse eller videreformidling av AFX News Content, inkludert ved innramming eller lignende midler, er uttrykkelig forbudt uten skriftlig samtykke fra AFX News.",1
"In a media advisory , the NTSB said that after subsequent testing , `` the train detection system intermittently failed . ''",I en medierådgivning sa NTSB at etter etterfølgende testing mislyktes togdeteksjonssystemet midlertidig. '',0
"In Finland , the city of Forssa has said it will not pay compensation to food industry companies HK Ruokatalo and Atria for the lye leak into tap water that occurred in March 2008 .",I Finland har byen Forssa sagt at de ikke vil betale erstatning til næringsmiddelindustrien HK Ruokatalo og Atria for lut-lekkasjen i vann som skjedde i mars 2008.,0
"The divested company is part of TietoEnator 's business area Government , Manufacturing & Retail .","Det avhendede selskapet er en del av TietoEnators forretningsområde Government, Manufacturing & Retail.",1
"In April 2010 , Olvi 's range of ciders will expand with a strawberry-rhubarb and an apple-pear cider in green bottles with a new shape .",I april 2010 vil Olvis utvalg av ciderer utvides med en jordbær-rhubarb og en eple-pære cider i grønne flasker med en ny form.,1
Scanfil expects net sales in 2008 to remain at the 2007 level .,Scanfil forventer at nettosalg i 2008 vil forbli på 2007-nivå.,1
The deliveries started in April 2006 and will be completed in 2007 .,Leveransene startet i april 2006 og vil være ferdig i 2007.,1
"Participants at any of the book discussions or other special events , or visitors to the car dealership were eligible to enter the drawing for the 2005 silver , four-door Altima .","Deltakere på noen av bokdiskusjoner eller andre spesielle arrangementer , eller besøkende til bilforhandleren var kvalifisert til å gå inn i tegningen for 2005 sølv, fire-dørs Altima .",1
"Metso expects its net sales to increase by about 10 % in 2008 , at comparable exchange rates .","Metso forventer at nettosalget vil øke med ca 10 % i 2008, til tilsvarende valutakurser.",2
"The Stockmann department store will have a total floor space of over 8,000 square metres and Stockmann 's investment in the project will have a price tag of about EUR 12 million .",Stockmann varehus vil ha en total gulvplass på over 8000 kvadratmeter og Stockmann 's investering i prosjektet vil ha en prislapp på ca EUR 12 millioner .,1
The contract was signed in August with Papua New Guinea-based Lihir Gold Ltd ASX : LGL .,Kontrakten ble signert i august med Papua New Guinea-baserte Lihir Gold Ltd ASX: LGL.,2
International operations accounted for over 80 % of net sales .,Internasjonale operasjoner sto for over 80 % av nettosalget.,1
With this appointment Kaupthing Bank aims to further co-ordinate Capital Markets activities within the Group and to improve the overall service to clients .,Med denne avtalen tar Kaupthing Bank sikte på å ytterligere koordinere Capital Markets aktiviteter i konsernet og forbedre den samlede servicen til kundene.,2
All reproduction for further distribution is prohibited .,All reproduksjon for videre distribusjon er forbudt.,1
"The divestment is in line with the company 's plans to focus on selected growth segments and streamline corporate structure , the company explained .","Nedsalget er i tråd med selskapets planer om å fokusere på utvalgte vekstsegmenter og effektivisere selskapsstrukturen, forklarte selskapet.",2
The potential acquirer is Cencorp Corporation which is a related entity to SAV owing to each of SAV and Cencorp being a subsidiary of the Finnish Savcor Group Oy .,Den potensielle erververen er Cencorp Corporation som er en relatert enhet til SAV på grunn av at hver av SAV og Cencorp er et datterselskap av Finske Savcor Group Oy.,1
"`` We are delighted to announce our support for Intel based handheld platforms , the capabilities of which have made our development easier and faster .","Vi er glade for å kunngjøre vår støtte for Intel baserte håndholdte plattformer, hvis evner har gjort vår utvikling enklere og raskere.",2
"Approximately SEK 166 million in repayments has been demanded for overcharging in the Stockholm area , with the remaining SEK 87 million taken from the Western coast , the inspectorate said .","Ca SEK 166 millioner kroner i tilbakebetalinger har blitt krevd for overlading i Stockholm-området, med de resterende SEK 87 millioner tatt fra vestkysten, sa inspeksjonen.",1
"The airline estimated that the cancellation of its flights due to the closure of European airspace , and the process of recommencing traffic , have caused a the company a loss of EUR20m , including the costs of stranded passengers ' accommodation .","Flyselskapet anslår at kanselleringen av sine flyvninger på grunn av nedleggelsen av europeisk luftrom, og prosessen med å gjenoppta trafikken, har forårsaket et tap på EUR20m, inkludert kostnadene for strandede passasjerer ' overnatting .",0
Rimi supermarket is the key customer in Magistral center .,Rimi supermarked er den viktigste kunden i Magistral sentrum .,1
"HELSINKI AFX - Cramo said it has agreed to sell Cramo Nederland BV CNL , its Dutch machinery and equipment rental unit , to Jaston Groep for an undisclosed sum .","HELSINKI AFX - Cramo sa det har blitt enige om å selge Cramo Nederland BV CNL, sin nederlandske maskiner og utstyr utleie enhet, til Jaston Groep for en ukjent sum .",1
Finnish Raute Precision that supplies weighing and dosing systems and plants is changing its name to Lahti Precision .,Finske Raute Precision som leverer veie- og doseringssystemer og -anlegg endrer navn til Lahti Precision.,1
"They re in a race with Google to get lots of users onto their service as social networking creates new business models , said Martin Garner , a London-based analyst with CCS Insight .","De re i et kappløp med Google for å få mange brukere på deres tjeneste som sosiale nettverk skaper nye forretningsmodeller, sier Martin Garner, en London-basert analytiker med CCS Insight.",1
Sunrise Resources operates in Russian near-shore development markets through its wholly-owned Russian subsidiary and has 80 % of its personnel in Russia .,Sunrise Resources opererer i russiske nær-shore-utviklingsmarkeder gjennom sitt heleide russiske datterselskap og har 80 % av sine ansatte i Russland.,1
"The orders consist in total of over 1,600 panels of lift-away weatherdeck hatch covers and they will be delivered for container vessels with capacities ranging from 2,000 to 13,300 TEUs .","Ordrene består i alt av over 1600 paneler av løft-away værdekksdeksler, og de vil bli levert for containerskip med kapasiteter fra 2000 til 13 300 TEU.",1
- Cash flow from operating activities before investments was EUR 7.6 million EUR 2.5 million .,"- Kontantstrøm fra operasjonelle aktiviteter før investeringer var EUR 7,6 millioner EUR 2,5 millioner.",1
"Trading in the new shares , which have right to dividends and other distributions of funds , will start on the exchange in Helsinki tomorrow .","Handel i de nye aksjene, som har rett til utbytte og andre utdelinger av midler, vil starte på børsen i Helsinki i morgen.",1
The customers will have an access to integrated propeller and gear packages from one source .,Kundene vil ha tilgang til integrerte propell- og girpakker fra én kilde.,1
"Huhtamaki 's rigid plastic consumer goods operations , which are mainly in Europe , will be separated into a new reporting segment as of 1 January 2009 .","Huhtamakis stive plastforbrukvarevirksomhet, som hovedsakelig er i Europa, vil bli skilt ut i et nytt rapporteringssegment fra 1. januar 2009.",1
"in Q1 '10 19 April 2010 - Finnish forest machinery and equipment maker Ponsse Oyj HEL : PON1V said today that it expects to swing to a net profit of some EUR6 .3 m in the first quarter of 2010 , from an EUR9 .6 m loss a year earlier .","i Q1 '10 19 April 2010 - Finsk skogsmaskiner og utstyr maker Ponsse Oyj HEL : PON1V sa i dag at det forventer å svinge til en netto fortjeneste på noen EUR6 .3 m i første kvartal 2010 , fra en EUR9 .6 m tap et år tidligere .",2
"The Russian government will contribute 20 % of the necessary funds , he said .","Den russiske regjeringen vil bidra med 20 % av de nødvendige midlene, sa han.",1
The representative body of Swedish Meats approved an improved offer from Finnish HK Ruokatalo to acquire the company .,Representantskapet i svenske Meats godkjente et forbedret tilbud fra finske HK Ruokatalo om å overta selskapet.,2
"The company 's transportation business is conducted through Florida Rock & Tank Lines , which is a Southeastern transportation company concentrating in the hauling by motor carrier of liquid and dry bulk commodities .","Selskapets transportvirksomhet utføres gjennom Florida Rock & Tank Lines, som er et Southeastern transportselskap som konsentrerer seg om transport av flytende og tørre bulkvarer.",1
"Finland-based international machinery rental company Ramirent Plc ( OMX Helsinki : RMR1V ) said on Friday ( 9 May ) that its president and CEO , Kari Kallio , has informed the board of his intention to retire in year 2009 .","Finland-baserte internasjonale maskiner utleie selskap Ramirent Plc (OMX Helsinki : RMR1V ) sa på fredag (9 mai) at sin president og CEO, Kari Kallio, har informert styret om hans intensjon om å pensjonere seg i år 2009 .",1
Two of these contracts are for turntable anode vibrocompactors that will be delivered to Gansu Hualu Aluminum Co Ltd and another unnamed costumer .,To av disse kontraktene er for dreieskive anode vibrocompactors som vil bli levert til Gansu Hualu Aluminum Co Ltd og en annen ikke navngitt kunde.,1
It has been agreed with the company 's Board of Directors that she will be available in an advisory role .,Det er avtalt med selskapets styre at hun skal være tilgjengelig i en rådgivende rolle.,1
The first phase will be completed by the end of 2012 .,Den første fasen vil være ferdig innen utgangen av 2012.,1
in Finland Finnish pharmaceutical company Orion Corporation OMX Helsinki : ORNAV said on Wednesday 7 January that it has concluded its personnel negotiations in Finland and will reduce the number of personnel by 205 .,Finsk farmasøytisk selskap Orion Corporation OMX Helsinki : ORNAV sa onsdag 7. januar at det har avsluttet sine personalforhandlinger i Finland og vil redusere antall ansatte med 205 .,0
"Currently , 95 % of Trainers House 's revenues are attributed to the Finnish market .",For tiden er 95 % av Trainers Houses inntekter knyttet til det finske markedet.,1
"Presentation materials will be posted on the company 's website : www.seahawkdrilling.com in the `` Investor Relations '' section , on the `` Webcast & Presentations '' tab .","Presentasjonsmateriale vil bli lagt ut på selskapets hjemmeside: www.seahawkdrilling.com i ""Investor Relations""-delen, på ""Webcast & Presentations"" -fanen.",1
"However , the total orders received will still be above last year s levels .","Imidlertid, den totale ordrer mottatt vil fortsatt være over fjorårets nivå.",2
"The Apple Inc. iPhone wo n't change the game plan for Verizon Communications Inc. , Chief Executive Ivan Seidenberg said Wednesday .","Apple Inc. iPhone wo n ikke endre spillet plan for Verizon Communications Inc. , Chief Executive Ivan Seidenberg sa onsdag .",1
Operating profit rose to EUR 4.7 mn from EUR 4.6 mn .,Driftsresultatet økte til EUR 4.7 mn fra EUR 4.6 mn .,2
"Comptel , a vendor of dynamic Operations Support System ( OSS ) software , has been selected by Orascom Telecom ( OTH ) as partner for provisioning and activation solutions for mobile services .","Comptel, en leverandør av dynamisk driftsstøttesystem ( OSS), har blitt valgt av Orascom Telecom ( OTH) som partner for klargjørings- og aktiveringsløsninger for mobiltjenester.",2
`` I warmly welcome Michael Frei to Outotec .,Jeg ønsker Michael Frei hjertelig velkommen til Outotec.,2
"Key shareholders of Finnish IT services provider TietoEnator Oyj on Friday rejected a hostile EUR1 .08 billion $ 1.67 billion offer from buyout shop Nordic Capital , giving new life to a possible counter offer from Blackstone Group LP and Norwegian telecom Telenor ASA .","Sentrale aksjonærer i den finske IT-leverandøren TietoEnator Oyj avslo fredag et fiendtlig tilbud på 1,08 milliarder euro fra oppkjøpsbutikken Nordic Capital, noe som gir nytt liv til et mulig mottilbud fra Blackstone Group LP og norske Telenor ASA.",2
The desk will reach its full planned strength of ten persons in autumn 2007 .,Resepsjonen vil nå sin fulle planlagte styrke på ti personer høsten 2007.,1
A 2001 agreement expired earlier this month .,En avtale fra 2001 utløp tidligere denne måneden.,1
SWOT analysis is just one method of categorization and has its own weaknesses .,SWOT-analyse er bare en metode for kategorisering og har sine egne svakheter.,1
"Den Bosch-based TomTom is Europe 's largest maker of automotive navigation devices , while Cayman Islands-based Garmin is larger in the U.S. and overall .","Den Bosch-baserte TomTom er Europas største produsent av bilnavigasjonsenheter, mens Cayman Islands-baserte Garmin er større i USA og generelt.",1
"With sales of $ 12.7 billion over the last twelve months ending October , 2010 and over 9,200 stores in 35 states , Dollar General is the nation 's largest small box discount retailer .","Med salg på $ 12.7 milliarder i løpet av de siste tolv månedene slutter oktober, 2010 og over 9,200 butikker i 35 stater, Dollar General er nasjonens største liten boks rabatt forhandler .",1
"The total number of shares in the company will be 585,236,987 Innofactor group Innofactor offers its customers comprehensive solutions in the Microsoft environment .","Det totale antall aksjer i selskapet vil være 585,236,987 Innofactor gruppe Innofactor tilbyr sine kunder omfattende løsninger i Microsoft miljø .",1
"In addition to the presentations held by President & CEO Kai Telanne and CFO Tuomas Itkonen , participants will have an opportunity to discuss with other members of the company 's management .","I tillegg til presentasjoner holdt av President & CEO Kai Telanne og CFO Tuomas Itkonen, vil deltakerne ha en mulighet til å diskutere med andre medlemmer av selskapets ledelse.",1
"Salcomp 's charger manufacturing plant in India is located in the Nokia Telecom Park in the state of Tamil Nadu , in the eastern part of India .","Salcomp 's lader produksjonsanlegg i India ligger i Nokia Telecom Park i delstaten Tamil Nadu, i den østlige delen av India.",1
"Honkarakenne mainly exports large luxury log houses to Russia to be used as one-family houses or holiday homes ; 70 % of sales go to the Moscow region , about 20 % to the St Petersburg region , and the remainder to other locations .","Honkarakenne eksporterer hovedsakelig store luksus tømmerhus til Russland for å bli brukt som en-familie hus eller feriehus; 70% av salget går til Moskva-regionen, ca 20% til St Petersburg-regionen, og resten til andre steder.",1
"On 25 August 2009 , Sampo 's stake in Nordea was 19.45 % .","25. august 2009 var Sampos eierandel i Nordea 19,45 %.",1
"The handset also features a Media Bar for quick access to favorite media and applications , including music , photos , YouTube or Ovi Share .","Håndsettet har også en Media Bar for rask tilgang til favorittmedier og applikasjoner, inkludert musikk, bilder, YouTube eller Ovi Share.",1
"Panostaja owns a 68.77 pct of share capital and the voting rights of Suomen Helasto shares following an exchange of shares which was carried out on May 30 , 2007 .","Panostaja eier 68,77 prosent av aksjene og stemmerettene til Suomen Helasto aksjer etter en aksjeemisjon som ble gjennomført 30. mai 2007.",1
"Cost cutting measures , which have produced around EUR70m of savings over the past nine months , have dampened the airline 's loss , Finnair said .","Kostnadsbesparende tiltak, som har produsert rundt EUR70m av besparelser i løpet av de siste ni månedene, har dempet flyselskapets tap, Finnair sa .",2
"Tieto offers Aktia a good foundation and the required support services for implementing the update project , ' says Juha Volotinen , responsible for Aktia 's web services .","Tieto tilbyr Aktia et godt fundament og de nødvendige støttetjenestene for å implementere oppdateringsprosjektet, sier Juha Volotinen, som er ansvarlig for Aktias webtjenester.",2
Their names have not yet been released .,Deres navn har ennå ikke blitt utgitt.,1
"- The Group -¦ s cumulative sales during the review period were EUR 48.2 million EUR 53.1 million , 1-9/2007 and profit before taxes was EUR 1.2 1.4 million .","- Konsernets samlede omsetning i løpet av vurderingsperioden var 48,2 millioner EUR 53,1 millioner, 1-9/2007 og resultat før skatt var 1,2 millioner EUR 1,4 millioner.",1
"EQ Bank forecasts Olvi 's net sales at EUR 67mn in the second quarter of 2009 , and operating profit at EUR 6.4 mn .","EQ Bank forventer at Olvis nettosalg vil bli på 67 millioner euro i andre kvartal 2009, og et driftsresultat på 6,4 millioner euro.",1
"The company reported a profit of 800,000 euro ($ 1.2 mln)on the sale of its Varesvuo Partners sub-group and a loss of 400,000 euro $ 623,000 caused by the sale of its program production subsidiary Oy Filmiteollisuus Fine Ab .",Selskapet rapporterte en fortjeneste på 800 000 euro ($ 1.2 mln)på salg av sin Varesvuo Partners undergruppe og et tap på 400 000 euro $ 623 000 forårsaket av salget av sitt program produksjon datterselskap Oy Filmiteollisuus Fine Ab .,1
"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .","YIT fremmet motkrav mot Neste Oil på totalt EUR25m, hovedsakelig basert på arbeid utført i henhold til kontrakten og ekstra kostnader som påløper på grunn av forlengelse av prosjektet.",0
"In addition to verification of an identity and digital signatures , new state-approved Mobile ID enables to cast votes in elections as well .","I tillegg til verifisering av identitet og digitale signaturer, gjør ny statlig godkjent Mobile ID det også mulig å avgi stemmer ved valg.",1
"Once your plants are in the ground they will continue to grow , but the success of any garden lies in how well it 's maintained .","Når plantene dine er i bakken, vil de fortsette å vokse, men suksessen til enhver hage ligger i hvor godt den vedlikeholdes.",1
"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .",Samtidig økte selskapets overskudd med 10 % i H1 og nådde Ls 79 000 .,2
"The record date for dividend distribution is March 14 , 2008 .",Dato for utbyttedistribusjon er 14. mars 2008.,1
Rautaruukki said construction group YIT has awarded it a 2.5 mln eur contract to supply the steel structures for a new bridge spanning the Kemijoki river in Northern Finland .,"Rautaruukki sa konstruksjonsgruppen YIT har tildelt det en 2,5 mln eur kontrakt for å levere stålkonstruksjoner for en ny bro som krysser Kemijoki elven i Nord-Finland.",2
Underground parking facilities will also be built on the basement floor .,Underjordiske parkeringsanlegg vil også bli bygget i kjelleretasjen.,1
The fair value of CapMan Plc 's own investments on 30 September 2008 amounted to MEUR 59.8 .,Den virkelige verdien av CapMan Plc 's egne investeringer på 30 September 2008 utgjorde MEUR 59.8 .,1
"According to CEO Kai Telanne , the company 's newspapers achieved the best financial result ever .",Ifølge administrerende direktør Kai Telanne oppnådde selskapets aviser det beste økonomiske resultatet noensinne.,2
"Previously , EB delivered a custom solution for LG Electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators .",Tidligere leverte EB en tilpasset løsning for LG Electronics og gjør den nå kommersielt tilgjengelig for andre mobile terminalleverandører samt trådløse operatører.,2
Her present position is the director of Stockmann 's international department stores .,Hennes nåværende stilling er direktør for Stockmanns internasjonale varehus.,1
"Section : Regional News - The demand in Finnair 's Asian traffic , measured in passenger kilometers , was up 34.9 % in August compare to last year .","Seksjon : Regional Nyheter - Etterspørselen i Finnairs asiatiske trafikk, målt i passasjerkilometer, var opp 34.9% i august sammenlignet med i fjor .",2
The acquisition will considerably increase Kemira 's sales and market position in the Russian metal industry coatings market .,Oppkjøpet vil øke Kemiras salgs- og markedsposisjon i det russiske markedet for metallbearbeiding.,2
One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,En av hodeboksene vil bli utstyrt med et moderne konsistenskontrollsystem for å sikre kryssmaskinprofilen til gipsplaten.,1
"Germany 's innovational centers are united in focusing at companies , which aim at use of technologies and development of new kinds of activity , through supporting the beginner companies with the entire spectrum of their services .","Tysklands innovasjonssentre er forent i fokus på selskaper, som tar sikte på bruk av teknologi og utvikling av nye typer aktivitet, gjennom å støtte nybegynnerselskapene med hele spekteret av sine tjenester.",1
It has some 30 offices worldwide and more than 90 pct of its net sales are generated outside Finland .,"Selskapet har rundt 30 kontorer over hele verden, og mer enn 90 prosent av nettosalget genereres utenfor Finland.",1
The measures result from the statutory joint negotiations with employees which started in February and concerned all operations in the country .,Tiltakene er et resultat av de lovbestemte fellesforhandlingene med de ansatte som startet i februar og gjaldt alle operasjoner i landet.,1
"The final price will be specified by 14 May 2010 , the acquiring company said .","Den endelige prisen vil bli spesifisert innen 14 mai 2010, det anskaffende selskapet sa.",1
Earnings per share EPS in the first quarter amounted to a loss of EUR0 .20 .,Inntekter per aksje EPS i første kvartal utgjorde et tap på EUR0 .20 .,1
"Earnings per share ( EPS ) in the first half of 2007 amounted to EUR0 .29 , down from EUR0 .40 year ago .","Inntekter per aksje (EPS) i første halvdel av 2007 utgjorde EUR0 .29 , ned fra EUR0 .40 år siden.",0
It has80 branches in Finland with annual revenue in Finland of ?,Den har 80 avdelinger i Finland med en årlig omsetning i Finland på ?,1
"The contracts awarded to date , in connection with the system , amount to a total EUR 36 million .","Kontraktene som er tildelt til dags dato, i forbindelse med systemet, utgjør totalt 36 millioner euro.",1
Finnish Honkarakenne that specialises in the building of log houses is planning to use pine from Russian Karelia .,Finske Honkarakenne som spesialiserer seg på bygging av tømmerhus planlegger å bruke furu fra russiske Karelia .,1
"Growth was strongest in F-Secure 's operator ISPs , mobile operators and cable operators business .","Veksten var sterkest i F-Secure 's operatør ISPs, mobile operatører og kabeloperatører virksomhet.",2
"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .","I Q2 2009 var resultatet før skatt 13,6 millioner euro, ned fra 26,8 millioner euro i Q2 2008.",0
Metso 's delivery will include a complete coated board line with related air systems and two winders .,Metso 's levering vil omfatte en komplett belagt bordlinje med relaterte luftsystemer og to vindere.,1
"In the next few years , the ICT sector 's share of electricity consumption will be raised by the increase in the popularity of smartphones .",I de neste årene vil IKT-sektorens andel av strømforbruket øke med økningen i populariteten til smarttelefoner.,1
Profit of the accounting period was EUR 0.3 mn .,Resultatet av regnskapsperioden var EUR 0.3 mn .,1
"The sale , which will result in a gain of some EUR 60 million in the second quarter of 2010 for Oriola-KD , supports the Finnish company 's strategy to focus on pharmaceutical wholesale and retail operations .","Salget, som vil resultere i en gevinst på rundt 60 millioner euro i andre kvartal 2010 for Oriola-KD, støtter det finske selskapets strategi om å fokusere på farmasøytisk engros- og detaljhandel.",2
"( ADPnews ) - Oct 21 , 2009 - Finland-based IT consultancy Tieto Oyj ( HEL : TIE1V ) said today its net profit plunged to EUR 29.4 million ( USD 43.9 m ) for the first nine months of 2009 from EUR 58.7 million for the same period o","( ADPnews ) - Oct 21 , 2009 - Finland-baserte IT konsulent Tieto Oyj (HEL : TIE1V ) sa i dag nettoresultatet stupte til EUR 29.4 millioner ( USD 43.9 m ) for de første ni månedene av 2009 fra EUR 58.7 millioner for samme periode o",0
"The price of the 10,000 kroon par value bonds was 9663,51 kroons in the primary issue .","Prisen på 10 000 kroon par verdi obligasjoner var 9663,51 kroon i den primære problemet .",1
