english_sentence,norwegian_sentence,label
"`` Beyond the improved voice capabilities , customers now have a streamlined way to comply with recalls and other traceability requirements , providing them with a competitive advantage .","Utover de forbedrede stemmefunksjonene har kundene nå en strømlinjeformet måte å overholde tilbakekallinger og andre sporbarhetskrav på, noe som gir dem et konkurransefortrinn.",2
Finnair was able to operate most of its leisure flights despite the strike .,Finnair var i stand til å operere de fleste av sine fritidsflyvninger til tross for streiken .,2
"The business idea of Budget Sport is to offer customers a wide range of high-quality sports equipment and clothing at low prices , the company said .","Forretningsidéen til Budget Sport er å tilby kundene et bredt spekter av høy kvalitet sportsutstyr og klær til lave priser, selskapet sa.",1
One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard .,En av hodeboksene vil bli utstyrt med et moderne konsistenskontrollsystem for å sikre kryssmaskinprofilen til gipsplaten.,1
"One of the headboxes will be equipped with a modern consistency control system to ensure cross machine profile of the plasterboard , company said in a statement received by Lesprom Network .","En av headboxes vil være utstyrt med en moderne konsistens kontrollsystem for å sikre kryss maskin profil av gipsplater, selskapet sa i en uttalelse mottatt av Lesprom Network .",1
Small investors have voiced fears that the shares will end up with risk investors .,Små investorer har uttrykt frykt for at aksjene vil ende opp med risikoinvestorer.,0
"The result will also be burdened by increased fixed costs associated with operations in China , and restructuring costs in Japan .","Resultatet vil også bli belastet med økte faste kostnader knyttet til drift i Kina, og restruktureringskostnader i Japan.",0
"As part of the transaction , M-real and Sappi have also signed a long-term agreement on the supply of pulp and BCTMP and other smaller services and supplies .",Som en del av transaksjonen har M-real og Sappi også inngått en langsiktig avtale om levering av masse og BCTMP og andre mindre tjenester og forsyninger.,2
Sales were down 14 per cent in Finland and up 27 per cent abroad where sales were lifted by the strong growth in sales in Russia and Lithuania .,"Salget gikk ned 14 prosent i Finland og opp 27 prosent i utlandet, der salget ble løftet av den sterke veksten i salg i Russland og Litauen.",1
"In Asia earlier , Japan 's Nikkei index fell 0.62 percent and Hong Kong 's Hang Seng Index rose 0.56 percent .","I Asia tidligere, Japans Nikkei indeksen falt 0.62 prosent og Hong Kong 's Hang Seng Index steg 0.56 prosent .",1
4 February 2011 - Finnish privacy and security software developer Tectia Oyj ( HEL : TEC1V ) said Wednesday it has set up two strategic business units - managed security and mobile authentication .,4 februar 2011 - Finsk personvern og sikkerhetsprogramvare utvikler Tectia Oyj (HEL: TEC1V ) sa onsdag det har satt opp to strategiske forretningsenheter - administrert sikkerhet og mobil autentisering .,1
"Operating profit for the six-month period decreased from EUR111 .9 m , while sales increased from EUR1 ,275 m , as compared to the corresponding period in 2006 .","Driftsresultatet for seksmånedersperioden gikk ned fra EUR111 .9 m, mens salget økte fra EUR1 ,275 m, sammenlignet med tilsvarende periode i 2006.",1
"In the first half of 2008 , the Bank 's operating profit fell to EUR 11.8 mn from EUR 18.9 mn , while net interest income increased to EUR 20.9 mn from EUR 18.8 mn in the first half of 2007 .","I første halvdel av 2008 falt bankens driftsresultat til 11,8 millioner euro, mens netto renteinntekter økte til 20,9 millioner euro i første halvdel av 2007.",0
"Operating profit for the 12-month period decreased from EUR157 .5 m , while net sales increased from EUR634 .3 m , as compared to 2007 .","Driftsresultatet for 12-månedersperioden gikk ned fra EUR157 .5 m, mens nettosalg økte fra EUR634 .3 m, sammenlignet med 2007.",0
"Operating profit for the 12-month period decreased from EUR17 .9 m while net sales increased from EUR58 .3 m , as compared to 2007 .","Driftsresultatet for 12-månedersperioden gikk ned fra EUR17.9 m, mens nettosalg økte fra EUR58.3 m, sammenlignet med 2007.",0
"Operating profit for the nine-month period decreased from EUR19 .9 m while net sales increased from EUR155 .7 m , as compared to the corresponding period in 2007 .","Driftsresultatet for den ni måneder lange perioden gikk ned fra EUR19 .9 m, mens nettosalg økte fra EUR155 .7 m, sammenlignet med tilsvarende periode i 2007.",0
"Comparable operating profit for the quarter decreased from EUR510m while sales increased from EUR860m , as compared to the third quarter 2007 .","Driftsresultatet for kvartalet gikk ned fra EUR510m, mens salget økte fra EUR860m, sammenlignet med tredje kvartal 2007.",0
"Earlier today , Geberit 's Finnish rival Uponor OYJ cut its full-year sales growth forecast to 6 pct from 10 pct , blaming tough conditions in Germany and the US , as well as currency factors .","Tidligere i dag har Geberits finske rivaliserende operatør OYJ kuttet sin årlige salgsvekstprognose til 6 prosent fra 10 prosent, noe som skyldes tøffe forhold i Tyskland og USA, samt valutafaktorer.",0
"In the fourth quarter of 2009 , Atria 's net loss shrank to EUR 1.2 million from EUR 5.9 million and net sales contracted to EUR 340.4 million from EUR 361.1 million .","I fjerde kvartal 2009 sank Atrias netto tap til 1,2 millioner euro fra 5,9 millioner euro og netto salgskontrakter til 340,4 millioner euro fra 361,1 millioner euro.",2
"Operating loss totalled EUR 0.3 mn , down from a profit of EUR 5.1 mn in the first half of 2009 .","Driftsunderskuddet var på EUR 0,3 mn, ned fra et overskudd på EUR 5,1 mn i første halvår 2009.",0
"Operating loss totalled EUR 0.9 mn , down from a profit of EUR 2.7 mn .","Driftstap på totalt EUR 0.9 mn , ned fra et overskudd på EUR 2.7 mn .",0
"Pretax loss totaled EUR 1.2 mn , down from a profit of EUR 2.1 mn in 2004 .","Pretax tap totalt EUR 1.2 mn , ned fra en fortjeneste på EUR 2.1 mn i 2004 .",0
"The group 's operating loss was EUR 0.8 mn , down from a profit of EUR 2.5 mn in 2004 .","Konsernets driftsresultat var 0,8 millioner euro, ned fra et overskudd på 2,5 milliarder euro i 2004.",0
"The Finnish national carrier said net loss in April through June was euro26 million , down from a net profit of euro13 million a year earlier .","Den finske nasjonale transportøren sa netto tap i april til juni var euro26 millioner, ned fra en netto fortjeneste på euro13 millioner et år tidligere.",0
"It generated an operating loss of EUR 96.3 mn , down from a profit of EUR 43.9 mn .","Det genererte et driftstap på EUR 96.3 mn , ned fra en fortjeneste på EUR 43.9 mn .",0
"The highest growth would be in China , while weakening demand would continue in North America , UPM said .","Den høyeste veksten ville være i Kina, mens svekkelsen av etterspørselen vil fortsette i Nord-Amerika, UPM sa.",1
"UPM said the move will lower net profit by  x20ac 385 million US$ 520 million in the second quarter , mainly due to impairment charges .","UPM sa at flyttingen vil redusere nettoresultatet med  x20ac 385 millioner US$ 520 millioner i andre kvartal, hovedsakelig på grunn av nedskrivninger.",0
"Marubeni has participated in GHG - Green House Gas - emission reduction projects overseas , obtained emissions credit from its projects and has provided these to Japanese clients .","Marubeni har deltatt i GHG - Green House Gas - utslippsreduksjonsprosjekter i utlandet, oppnådd utslippskreditt fra sine prosjekter og har gitt disse til japanske kunder.",1
"The two companies will also partner in further developing Raiso 's cholesterol lowering brand , Benecol .","De to selskapene vil også samarbeide i videreutviklingen av Raisos kolesterolsenkende merkevare, Benecol.",2
"Below are consolidated , unaudited results for Amanda Capital under IFRS reporting standards .","Nedenfor følger konsoliderte, ureviderte resultater for Amanda Capital i henhold til IFRS rapporteringsstandarder.",1
Below are unaudited consolidated results for Aspocomp Group under IFRS reporting standards .,Nedenfor følger ureviderte konsoliderte resultater for Aspocomp Group i henhold til IFRS rapporteringsstandarder.,1
Sales fell abroad but increased in Finland .,"Salget falt i utlandet, men økte i Finland.",1
"Since the association 's data do not cover sales figures from about 100 small local breweries and sales of imported beer products , the actual market shares of its members are smaller than those given in the report .","Siden foreningens data ikke dekker salgstall fra om lag 100 små lokale bryggerier og salg av importerte ølprodukter, er de faktiske markedsandelene til medlemmene mindre enn det som er oppgitt i rapporten.",0
Total two offers were received by Contracting Authority for participating in this contract ; however the contract was allotted to Affecto Finland Oy .,Totalt to tilbud ble mottatt av Contracting Authority for å delta i denne kontrakten; men kontrakten ble tildelt til Affecto Finland Oy .,1
"At 1.33 pm , the OMX Helsinki 25 was 0.30 pct lower at 2,463.67 and the OMX Helsinki was down 0.37 pct at 8,537.42 on volume of 256 mln eur .","På 1.33 pm, OMX Helsinki 25 var 0.30 pst lavere på 2,463.67 og OMX Helsinki var ned 0.37 pct på 8,537.42 på volum av 256 mln eur .",0
"At 12.01 pm , the OMX Helsinki 25 was down 0.66 pct to 3,143.57 and the OMX Helsinki was 0.67 pct lower at 10,530.74 on 253 mln eur turnover .","På 12.01 pm , OMX Helsinki 25 var ned 0.66 pst til 3,143.57 og OMX Helsinki var 0.67 pst lavere på 10,530.74 på 253 mln eur omsetning .",0
"Compared with the FTSE 100 index , which fell 35.2 points ( or 0.6 % ) on the day , this was a relative price change of 0.6 % .","Sammenlignet med FTSE 100 indeksen, som falt 35.2 poeng (eller 0.6 % ) på dagen, var dette en relativ kursendring på 0.6 %.",1
Elcoteq SE is Europe 's largest contract electronics maker and has set up a unit in Bangalore in association with Avista Advisory of Mumbai .,Elcoteq SE er Europas største kontrakt elektronikk maker og har satt opp en enhet i Bangalore i samarbeid med Avista Advisory av Mumbai.,1
"In January-August 2009 , imports by sea in container , lorry , and trailer units fell by 27.7 % and exports by 28.6 % from the corresponding period in 2008 .","I januar-august 2009 falt importen i container-, lastebil- og trailerenheter med 27,7 % og eksporten med 28,6 % fra tilsvarende periode i 2008.",0
The airline 's share price closed down slightly at (  x20ac ) 12.51 ( $ 15US .74 ) in Helsinki .,Flyselskapet 's aksjekurs stengt ned litt på (  x20ac ) 12.51 ( $ 15US .74 ) i Helsinki .,0
"The OMX Helsinki 25 ended 0.47 pct lower at 3,150.55 and the OMX Helsinki was down 0.21 pct at 10,736.42 on 1.523 bln eur turnover .","OMX Helsinki 25 endte 0,47 pst lavere på 3,150.55 og OMX Helsinki var ned 0,21 pst på 10,736.42 på 1.523 bln eur omsetning .",0
"The podcast , sees Harple provide the low-down on GyPSii 's platform , which takes someone 's location and demographic information to produce a contextual index of the world around them .","Podkasten, ser Harple gi lav-down på GyPSii 's plattform, som tar noens plassering og demografisk informasjon for å produsere en kontekstuell indeks av verden rundt dem .",1
"When this information was released on 5 September 2008 , Nokia 's American Depositary shares fell by 8 % .","Da denne informasjonen ble utgitt på 5 September 2008 , Nokia 's American Depositary aksjer falt med 8% .",0
"- Among other Finnish shares traded in the US , Stora Enso closed 0.33 pct lower at 12.11 eur , UPM-Kymmene was up 0.28 pct at 18.10 eur , and Metso was down 0.13 pct at 31.06 eur .","- Blant andre finske aksjer handlet i USA , Stora Enso stengt 0,33 pst lavere på 12.11 eur , UPM-Kymmene var opp 0,28 pst på 18.10 eur , og Metso var ned 0,13 pst på 31.06 eur .",1
"Finnish construction company YIT is reducing the number of start-ups of market-financed residential units in 2007 to about 2,300 from the previously announced 2,700 .",Det finske byggefirmaet YIT reduserer antall oppstartsbedrifter av markedsfinansierte boliger i 2007 til om lag 2 300 fra de tidligere annonserte 2 700.,0
"At 10.33 am , Huhtamaki was the market 's biggest faller , 8.69 pct lower at 11.35 eur , while the OMX Helsinki 25 was 0.32 pct higher at 3,332.41 , and the OMX Helsinki was up 0.47 pct at 11,687.32 .","På 10.33 am, Huhtamaki var markedet 's største fall, 8.69 pst lavere på 11.35 eur, mens OMX Helsinki 25 var 0.32 pst høyere på 3,332.41 , og OMX Helsinki var opp 0.47 pct på 11,687.32 .",0
"At 12.59 pm , the OMX Helsinki 25 index was 0.32 pct lower at 2,694.81 .","Klokken 12.59 var OMX Helsinki 25-indeksen 0,32 pst lavere på 2,694.81.",0
"At the close , the OMX Helsinki 25 was 0.01 pct lower at 3,067.64 points and the OMX Helsinki was down 0.05 pct at 10,321.46 points on over 1.343 bln eur of turnover .","Ved stengetid var OMX Helsinki 25 0,01 pst lavere på 3,067.64 poeng og OMX Helsinki var ned 0,05 pst på 10,321.46 poeng på over 1.343 bln eur omsetning.",0
"Body The credit falls due February 24 , 2014 .","Body Kreditten faller på grunn av februar 24 , 2014 .",1
"Capacity will ease at its Seikku sawmill in Pori and Alholma sawmill in Pietarsaari and result in 60 people being laid off for around six weeks starting mid-May , it said .","Kapasitet vil lette på sin Seikku sagbruk i Pori og Alholma sagbruk i Pietarsaari og resultere i 60 personer blir permittert i rundt seks uker fra midten av mai, sa det.",0
"However , two of the previously ordered sets will start producing electricity at the end of October 2010 , it said .","Men, to av de tidligere bestilte sett vil begynne å produsere strøm i slutten av oktober 2010, det sa .",1
"Sales in local currencies decreased by 0.5 percent while the number of subscribers rose by 12.7 million to a total of 147.6 million at the end of fourth quarter , the company said .","Salg i lokale valutaer redusert med 0.5 prosent mens antall abonnenter økte med 12.7 millioner til totalt 147.6 millioner ved utgangen av fjerde kvartal , selskapet sa .",1
The company confirmed its estimate for lower revenue for the whole 2009 than the year-ago EUR 93.9 million USD 137.3 m as given in the interim report on August 5 .,"Selskapet bekreftet sitt estimat for lavere inntekter for hele 2009 enn året-ago EUR 93,9 millioner USD 137,3 m som gitt i interimrapporten den 5. august.",0
The company expects its net sales for the whole 2009 to remain below the 2008 level .,Selskapet forventer at nettosalget for hele 2009 vil ligge under 2008-nivået.,0
The measures result from decreased demand in technical design and product information .,Tiltakene skyldes redusert etterspørsel etter teknisk design og produktinformasjon.,0
"The OMX Nordic 40 OMXN40 index , comprising the 40 most traded Nordic stocks on the Nasdaq OMX exchange , closed down 0.87 % at 1,064.14 points on Thursday .","OMX Nordic 40 OMXN40-indeksen, som består av de 40 mest omsatte nordiske aksjene på Nasdaq OMX-børsen, avsluttet ned 0,87 % til 1,064.14 poeng på torsdag.",0
The repurchases shall decrease the distributable capital and reserves .,Tilbakekjøpene skal redusere den omsettelige kapitalen og reservene.,0
- Net sales for the period are expected to fall well below that of last year and the result after non-recurring items is expected to be in the red .,"- Netto salg for perioden forventes å falle godt under i fjor, og resultatet etter ikke-påfølgende varer forventes å være i rødt.",0
"In Finland , the Bank of +àland reports its operating profit fell to EUR 6.1 mn in the second quarter of 2008 from EUR 7.5 mn in the second quarter of 2007 .","I Finland, Bank of +àland rapporterer sitt driftsresultat falt til EUR 6.1 mn i andre kvartal 2008 fra EUR 7.5 mn i andre kvartal 2007 .",0
"Budapest , August 10 MTI - Finnish electronics maker Elcoteq will lay off 700 workers at its plants in Pecs S Hungary at the end of September because of falling orders , communications director for Elcoteq 's local unit , Zoltan Krippl told MTI on Monday .","Budapest , August 10 MTI - Finsk elektronikk maker Elcoteq vil legge ut 700 arbeidere på sine fabrikker i Pecs S Ungarn i slutten av september på grunn av fallende bestillinger, kommunikasjonsdirektør for Elcoteq 's lokale enhet, Zoltan Krippl fortalte MTI på mandag .",0
Earnings per share EPS in 2005 decreased to EUR0 .66 from EUR1 .15 in 2004 .,Inntekter per aksje EPS i 2005 gikk ned til EUR0 .66 fra EUR1 .15 i 2004.,0
"Finnair 's Tallinn-based subsidiary , Aero AS , carried 23,335 passengers , a decline of 60.8 % , on routes between Helsinki and the Baltic capitals and within Southern Finland .","Finnairs Tallinn-baserte datterselskap, Aero AS, fraktet 23 335 passasjerer, en nedgang på 60,8 prosent, på ruter mellom Helsinki og de baltiske hovedstedene og i Sør-Finland.",0
"In Q1 of 2009 , Bank of +àland 's net interest income weakened by 10 % to EUR 9.1 mn .","I Q1 av 2009, Bank of +àland 's netto renteinntekter svekket seg med 10% til EUR 9.1 mn .",0
"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .","ADPnews - Aug 3 , 2009 - Finsk mediegruppe Ilkka-Yhtyma Oyj HEL : ILK2S sa i dag nettoresultatet falt 45% på året til EUR 5.9 millioner USD 8.4 m i første halvdel av 2009 .",0
Operating profit for 2009 lower than outlook published earlier .,Driftsresultatet for 2009 er lavere enn utsiktene som ble publisert tidligere.,0
Operating profit for continuing operations fell to EUR 48.3 mn from EUR 72.4 mn in the first half of 2007 .,"Driftsresultatet for løpende drift falt til 48,3 millioner euro fra 72,4 millioner euro i første halvår 2007.",0
"Revenue for the quarter totaled 27.4 billion , down 2 percent from 28.1 billion in the fourth quarter in 2008 .","Omsetning for kvartalet var på 27,4 milliarder kroner, ned 2 prosent fra 28,1 milliarder kroner i fjerde kvartal 2008.",0
"Sampo Bank 's market share of lending was 13.6 % , down from 14.4 % in the first quarter of 2008 .","Sampo Banks markedsandel av utlån var 13,6 prosent, ned fra 14,4 prosent i første kvartal 2008.",0
Sanoma News ' advertising sales decreased by 22 % during the year .,Sanoma News' reklamesalg gikk ned med 22 % i løpet av året.,0
"26 October 2010 - Finnish environmental management company Lassila & Tikanoja Oyj ( HEL : LAT1V ) , or L&T , said today its net profit declined to EUR20 .9 m for the first nine months of 2010 from EUR27 .6 m for the same period a year earlier .","26 oktober 2010 - Det finske miljøstyringsselskapet Lassila & Tikanoja Oyj (HEL: LAT1V), eller L&T, sa i dag at nettoresultatet falt til EUR20 .9 m for de første ni månedene av 2010 fra EUR27 .6 m for samme periode et år tidligere.",0
Finnish Bank of +àland reports its operating profit fell to EUR 4.9 mn in the third quarter of 2007 from EUR 5.6 mn in the third quarter of 2006 .,Finske Bank of +àland rapporterer sitt driftsresultat falt til EUR 4.9 mn i tredje kvartal 2007 fra EUR 5.6 mn i tredje kvartal 2006 .,0
"Finnish Bank of +àland reports operating profit of EUR 2.2 mn in the first quarter of 2010 , down from EUR 6.3 mn in the corresponding period in 2009 .","Finske Bank of +àland rapporterer driftsresultat på EUR 2.2 mn i første kvartal 2010 , ned fra EUR 6.3 mn i tilsvarende periode i 2009 .",0
"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 241.2 mn in 2006 , down from EUR 321.6 mn in 2005 .","Finsk elektronikk kontrakt produsent Scanfil rapporterer netto salg av EUR 241.2 mn i 2006 , ned fra EUR 321.6 mn i 2005 .",0
"Finnish electronics contract manufacturer Scanfil reports net sales of EUR 58.9 mn in the second quarter of 2007 , down from EUR 62.4 mn a year earlier .","Finsk elektronikk kontrakt produsent Scanfil rapporterer netto salg av EUR 58.9 mn i andre kvartal 2007 , ned fra EUR 62.4 mn et år tidligere .",0
"Finnish Exel Composites , a technology company that designs , manufactures , and markets composite profiles and tubes for various industrial applications , reports its net sales decreased by 0.6 % in the second quarter of 2010 to EUR 19.2 mn from EUR 19.3 mn in the corresponding period in 2009 .","Finske Exel Composites, et teknologiselskap som designer, produserer og markedsfører komposittprofiler og rør for ulike industriapplikasjoner, rapporterer at nettosalget gikk ned med 0,6 % i andre kvartal 2010 til EUR 19,2 mn fra EUR 19,3 mn i tilsvarende periode i 2009.",0
"Finnish GeoSentric 's net sales decreased to EUR 939,000 in January-March 2009 .",Finske GeoSentrics nettosalg gikk ned til 939 000 euro i januar-mars 2009.,0
"Finnish Kemira 's net sales EUR decreased to EUR 1,259.6 mn in January-June 2009 from EUR 1,425.1 mn in January-June 2008 .","Finske Kemira 's netto salg EUR redusert til EUR 1,259.6 mn i januar-juni 2009 fra EUR 1,425.1 mn i januar-juni 2008 .",0
"Finnish plumbing and heating systems supplier Uponor 's net sales from continuing operations decreased by 9.4 % in 2008 to EUR 949.2 mn from EUR 1,047.4 mn in 2007 .","Den finske leverandøren av rør- og varmesystemer, Uponor, reduserte sitt nettosalg med 9,4 % i 2008 til 949,2 millioner euro mot 1,047,4 millioner euro i 2007.",0
"Finnish plumbing and heating systems supplier Uponor 's net sales in continuing business operations decreased to EUR 249.1 mn in July-September 2008 , compared to EUR 262.1 mn in the third quarter of 2007 .","Den finske leverandøren av rør- og varmesystemer, Uponor, hadde et nettosalg på 249,1 millioner euro i juli-september 2008, sammenlignet med 262,1 millioner euro i tredje kvartal 2007.",0
"Finnish Scanfil , a contract manufacturer and systems supplier for communication and industrial electronics reports net sales of EUR 108.7 mn in the first half of 2008 , down from EUR 111.1 mn a year earlier .","Finske Scanfil, en kontrakt produsent og systemleverandør for kommunikasjon og industriell elektronikk rapporterer netto salg på EUR 108.7 mn i første halvår 2008, ned fra EUR 111.1 mn et år tidligere.",0
"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports its net sales totalled EUR 94.7 mn in the first half of 2010 , down from EUR 99.5 mn in the first half of 2009 .","Finske Scanfil, en systemleverandør og kontraktprodusent til kommunikasjonssektoren og elektronikkindustrien, rapporterer et nettosalg på 94,7 millioner euro i første halvår 2010, ned fra 99,5 millioner euro i første halvår 2009.",0
"Finnish Scanfil , a systems supplier and contract manufacturer to the communications sector and the electronics industry , reports net sales of EUR 49.6 mn in the first quarter of 2009 , which are only a per cent smaller than in the corresponding period in 2008 .","Finske Scanfil , en systemleverandør og kontraktprodusent til kommunikasjonssektoren og elektronikkindustrien , rapporterer netto salg på EUR 49.6 mn i første kvartal 2009 , som er bare en prosent mindre enn i tilsvarende periode i 2008 .",0
"Finnish shipping company Finnlines , of the Grimaldi Group , reports its net sales decreased to EUR 241.8 mn in January-June 2009 from EUR 384.0 mn in the corresponding period in 2008 .","Det finske rederiet Finnlines, som er en del av Grimaldi-konsernet, melder at nettosalget gikk ned fra 241,8 millioner euro i januar-juni 2009 til 384,0 millioner euro i tilsvarende periode i 2008.",0
"Cargo traffic fell 1 % year-on-year to 8,561 tonnes in September 2009 .",Godstrafikken gikk ned 1 % fra år til år til 8 561 tonn i september 2009.,0
"Cash flow after investments amounted to EUR45m , down from EUR46m .","Kontantstrøm etter investeringer beløp seg til EUR45m, ned fra EUR46m.",0
"Coca-Cola was the market leader of manufacturers with a market share of 36.9 % , down 2.2 % from the corresponding period in 2004-2005 .","Coca-Cola var markedsleder av produsenter med en markedsandel på 36,9 %, ned 2,2 % fra tilsvarende periode i 2004-2005.",0
Comparable operating profit decreased to EUR 13.8 mn from EUR 17.1 mn in the corresponding period in 2005 .,Sammenlignbart driftsresultat gikk ned til EUR 13.8 mn fra EUR 17.1 mn i tilsvarende periode i 2005.,0
Consolidated operating profit from continuing operations decreased by 62.3 % to EUR 51.2 mn from EUR 135.7 mn in 2007 .,"Driftsresultatet fra løpende drift ble redusert med 62,3 % til 51,2 millioner euro mot 135,7 millioner euro i 2007.",0
Consolidated pretax profit decreased by 69.2 % to EUR 41.0 mn from EUR 133.1 mn in 2007 .,Konsolidert pretax resultat falt med 69.2% til EUR 41.0 mn fra EUR 133.1 mn i 2007 .,0
Device volume in the area decreased by 21 % to 2.7 mn units .,Enheten volum i området redusert med 21 % til 2.7 mn enheter .,0
Diluted earnings per share ( EPS ) declined to EUR 0.78 from EUR 1.76 .,"Fortjeneste per aksje (EPS) falt til 0,78 EUR fra 1,76 EUR.",0
Diluted earnings per share ( EPS ) fell to EUR 0.63 from EUR 1.71 .,"Fortjeneste per aksje (EPS) falt til 0,63 EUR fra 1,71 EUR.",0
down to EUR5 .9 m H1 '09 3 August 2009 - Finnish media group Ilkka-Yhtyma Oyj ( HEL : ILK2S ) said today its net profit fell 45 % on the year to EUR5 .9 m in the first half of 2009 .,H1 '09 3 August 2009 - Finsk mediegruppe Ilkka-Yhtyma Oyj (HE: ILK2S ) sa i dag at nettoresultatet falt 45% på året til EUR5 .9 m i første halvdel av 2009.,0
"Earnings per share ( EPS ) amounted to EUR1 .37 , down from EUR2 .30 .","Inntekter per aksje (EPS) utgjorde EUR1 .37, ned fra EUR2 .30.",0
Earnings per share ( EPS ) in 2005 decreased to EUR1 .87 from EUR1 .89 in 2003 .,Inntekter per aksje (EPS) i 2005 gikk ned til EUR1 .87 fra EUR1 .89 i 2003.,0
"Earnings per share ( EPS ) in the first half of 2007 amounted to EUR0 .29 , down from EUR0 .40 year ago .","Inntekter per aksje (EPS) i første halvdel av 2007 utgjorde EUR0 .29 , ned fra EUR0 .40 år siden.",0
Finnair 's total traffic decreased by 8.7 % in terms of revenue passenger kilometres .,Finnairs totale trafikk gikk ned med 8.7 % i form av passasjerkilometer.,0
Finnish business software group AffectoGenimap Oyj said its net profit halved to 1.2 mln euro ( $ 1.5 mln ) in the first nine months of 2006 from 2.2 mln euro ( $ 2.8 mln ) in the same period of 2005 .,"Den finske forretningsprogramvaregruppen AffectoGenimap Oyj sa at nettoresultatet ble halvert til 1,2 mln euro ($ 1,5 mln) i de første ni månedene av 2006 fra 2,2 mln euro ($ 2,8 mln) i samme periode i 2005.",0
"Finnish financial software solutions developer BasWare Oyj said its net profit fell to 884,000 euro ( $ 1.2 mln ) for the first quarter of 2007 from 2.0 mln euro ( $ 2.7 mln ) a year earlier .","Finske finansielle programvareløsninger utvikler BasWare Oyj sa sin netto fortjeneste falt til 884,000 euro ( $ 1.2 mln ) for første kvartal 2007 fra 2.0 mln euro ( $ 2.7 mln ) et år tidligere .",0
Finnish glass technology company Glaston Oyj Abp net profit decreased to 2.6 mln euro ( $ 3.8 mln ) for the first nine months of 2007 from 7.8 mln euro ( $ 11.4 mln ) for the same period of 2006 .,"Finsk glass teknologi selskapet Glaston Oyj Abp nettoresultatet falt til 2,6 mln euro ( $ 3,8 mln ) for de første ni månedene av 2007 fra 7,8 mln euro ( $ 11,4 mln ) for samme periode i 2006 .",0
"Finnish management software solutions provider Ixonos Oyj net profit decreased to 369,000 euro ( $ 575,000 ) for the first quarter of 2008 from 669,000 euro ( $ 1.0 mln ) for the same period of 2007 .","Finske management software løsninger leverandør Ixonos Oyj nettoresultatet gikk ned til 369 000 euro ( $ 575,000 ) for første kvartal 2008 fra 669 000 euro ( $ 1.0 mln ) for samme periode i 2007 .",0
Finnish media company Talentum Oyj 's net profit decreased to 2.5 mln euro ( $ 4.0 mln ) for the first quarter of 2008 from 3.0 mln euro ( $ 4.7 mln ) for the same period of 2007 .,"Det finske medieselskapet Talentum Oyj 's nettoresultat gikk ned til 2,5 mln euro ( $ 4,0 mln) for første kvartal 2008 fra 3,0 mln euro ( $ 4,7 mln) for samme periode i 2007 .",0
Finnish metal products company Componenta Oyj net profit went slightly down to 25.1 mln euro ( $ 40.2 mln ) for the first half of 2008 from 25.4 mln euro ( $ 40.7 mln ) for the same period of 2007 .,Finske metallprodukter selskapet Componenta Oyj nettoresultatet gikk litt ned til 25.1 mln euro ( $ 40.2 mln ) for første halvdel av 2008 fra 25.4 mln euro ( $ 40.7 mln ) for samme periode i 2007 .,0
"In a separate announcement to the Helsinki stock exchange , Atria revealed that the company 's third quarter profits declined from EUR13 .9 m in the third quarter of last year to EUR12 .7 m in this year 's Q3 .","I en separat kunngjøring til Helsinki børsen, avslørte Atria at selskapets tredje kvartal fortjeneste falt fra EUR13 .9 m i tredje kvartal i fjor til EUR12 .7 m i årets Q3.",0
"In the fourth quarter of 2008 , net sales decreased to EUR 121.4 mn from EUR 165.5 mn in the fourth quarter of 2007 .","I fjerde kvartal 2008 ble nettosalg redusert til 121,4 millioner euro fra 165,5 millioner euro i fjerde kvartal 2007.",0
"Insurer Axa ( PAR : CS ) slid by 5.35 % to EUR 14.15 , after Citigroup and ING slashed their targets on the stock .","Insurer Axa ( PAR : CS) falt med 5.35% til EUR 14.15, etter at Citigroup og ING slo sine mål på aksjen.",0
"( ADP News ) - Feb 11 , 2009 - Finnish wood products technology supplier Raute Oyj ( HEL : RUTAV ) said today its net profit decreased to EUR 4.7 million ( USD 6.1 m ) for 2008 from EUR 6.6 million for 2007 .","( ADP News ) - Feb 11 , 2009 - Finske treprodukter teknologi leverandør Raute Oyj (HEL : RUTAV ) sa i dag sitt nettoresultat redusert til EUR 4.7 millioner ( USD 6.1 m ) for 2008 fra EUR 6.6 millioner for 2007 .",0
"( ADP News ) - Feb 12 , 2009 - Finnish construction company Lemminkainen Oyj ( HEL : LEM1S ) said today its net profit decreased to EUR 63.5 million ( USD 81.1 m ) for 2008 from EUR 80.6 million for 2007 .","( ADP News ) - Feb 12 , 2009 - Finsk byggefirma Lemminkainen Oyj (HEL : LEM1S ) sa i dag sin netto fortjeneste redusert til EUR 63.5 millioner ( USD 81.1 m ) for 2008 fra EUR 80.6 millioner for 2007 .",0
